t, v
10.978, 71.801
10.979, 71.789
10.98, 71.778
10.981, 71.766
10.982, 71.754
10.983, 71.743
10.984, 71.731
10.985, 71.719
10.986, 71.708
10.987, 71.696
10.988, 71.684
10.989, 71.672
10.99, 71.661
10.991, 71.649
10.992, 71.637
10.993, 71.626
10.994, 71.614
10.995, 71.602
10.996, 71.591
10.997, 71.579
10.998, 71.567
10.999, 71.556
11, 71.544
11.001, 71.532
11.002, 71.521
11.003, 71.509
11.004, 71.497
11.005, 71.486
11.006, 71.474
11.007, 71.462
11.008, 71.451
11.009, 71.439
11.01, 71.427
11.011, 71.416
11.012, 71.404
11.013, 71.392
11.014, 71.381
11.015, 71.369
11.016, 71.357
11.017, 71.346
11.018, 71.334
11.019, 71.322
11.02, 71.311
11.021, 71.299
11.022, 71.287
11.023, 71.276
11.024, 71.264
11.025, 71.252
11.026, 71.241
11.027, 71.229
11.028, 71.217
11.029, 71.206
11.03, 71.194
11.031, 71.182
11.032, 71.171
11.033, 71.159
11.034, 71.148
11.035, 71.136
11.036, 71.124
11.037, 71.113
11.038, 71.101
11.039, 71.089
11.04, 71.078
11.041, 71.066
11.042, 71.054
11.043, 71.043
11.044, 71.031
11.045, 71.019
11.046, 71.008
11.047, 70.996
11.048, 70.984
11.049, 70.973
11.05, 70.961
11.051, 70.95
11.052, 70.938
11.053, 70.926
11.054, 70.915
11.055, 70.903
11.056, 70.891
11.057, 70.88
11.058, 70.868
11.059, 70.856
11.06, 70.845
11.061, 70.833
11.062, 70.822
11.063, 70.81
11.064, 70.798
11.065, 70.787
11.066, 70.775
11.067, 70.763
11.068, 70.752
11.069, 70.74
11.07, 70.728
11.071, 70.717
11.072, 70.705
11.073, 70.694
11.074, 70.682
11.075, 70.67
11.076, 70.659
11.077, 70.647
11.078, 70.635
11.079, 70.624
11.08, 70.612
11.081, 70.601
11.082, 70.589
11.083, 70.577
11.084, 70.566
11.085, 70.554
11.086, 70.542
11.087, 70.531
11.088, 70.519
11.089, 70.508
11.09, 70.496
11.091, 70.484
11.092, 70.473
11.093, 70.461
11.094, 70.45
11.095, 70.438
11.096, 70.426
11.097, 70.415
11.098, 70.403
11.099, 70.391
11.1, 70.38
11.101, 70.368
11.102, 70.357
11.103, 70.345
11.104, 70.333
11.105, 70.322
11.106, 70.31
11.107, 70.299
11.108, 70.287
11.109, 70.275
11.11, 70.264
11.111, 70.252
11.112, 70.241
11.113, 70.229
11.114, 70.217
11.115, 70.206
11.116, 70.194
11.117, 70.183
11.118, 70.171
11.119, 70.159
11.12, 70.148
11.121, 70.136
11.122, 70.125
11.123, 70.113
11.124, 70.101
11.125, 70.09
11.126, 70.078
11.127, 70.067
11.128, 70.055
11.129, 70.043
11.13, 70.032
11.131, 70.02
11.132, 70.009
11.133, 69.997
11.134, 69.985
11.135, 69.974
11.136, 69.962
11.137, 69.951
11.138, 69.939
11.139, 69.928
11.14, 69.916
11.141, 69.904
11.142, 69.893
11.143, 69.881
11.144, 69.87
11.145, 69.858
11.146, 69.846
11.147, 69.835
11.148, 69.823
11.149, 69.812
11.15, 69.8
11.151, 69.789
11.152, 69.777
11.153, 69.765
11.154, 69.754
11.155, 69.742
11.156, 69.731
11.157, 69.719
11.158, 69.708
11.159, 69.696
11.16, 69.684
11.161, 69.673
11.162, 69.661
11.163, 69.65
11.164, 69.638
11.165, 69.626
11.166, 69.615
11.167, 69.603
11.168, 69.592
11.169, 69.58
11.17, 69.569
11.171, 69.557
11.172, 69.546
11.173, 69.534
11.174, 69.522
11.175, 69.511
11.176, 69.499
11.177, 69.488
11.178, 69.476
11.179, 69.465
11.18, 69.453
11.181, 69.441
11.182, 69.43
11.183, 69.418
11.184, 69.407
11.185, 69.395
11.186, 69.384
11.187, 69.372
11.188, 69.361
11.189, 69.349
11.19, 69.337
11.191, 69.326
11.192, 69.314
11.193, 69.303
11.194, 69.291
11.195, 69.28
11.196, 69.268
11.197, 69.257
11.198, 69.245
11.199, 69.233
11.2, 69.222
11.201, 69.21
11.202, 69.199
11.203, 69.187
11.204, 69.176
11.205, 69.164
11.206, 69.153
11.207, 69.141
11.208, 69.13
11.209, 69.118
11.21, 69.106
11.211, 69.095
11.212, 69.083
11.213, 69.072
11.214, 69.06
11.215, 69.049
11.216, 69.037
11.217, 69.026
11.218, 69.014
11.219, 69.003
11.22, 68.991
11.221, 68.979
11.222, 68.968
11.223, 68.956
11.224, 68.945
11.225, 68.933
11.226, 68.922
11.227, 68.91
11.228, 68.899
11.229, 68.887
11.23, 68.876
11.231, 68.864
11.232, 68.853
11.233, 68.841
11.234, 68.83
11.235, 68.818
11.236, 68.806
11.237, 68.795
11.238, 68.783
11.239, 68.772
11.24, 68.76
11.241, 68.749
11.242, 68.737
11.243, 68.726
11.244, 68.714
11.245, 68.703
11.246, 68.691
11.247, 68.68
11.248, 68.668
11.249, 68.657
11.25, 68.645
11.251, 68.634
11.252, 68.622
11.253, 68.611
11.254, 68.599
11.255, 68.588
11.256, 68.576
11.257, 68.565
11.258, 68.553
11.259, 68.542
11.26, 68.53
11.261, 68.518
11.262, 68.507
11.263, 68.495
11.264, 68.484
11.265, 68.472
11.266, 68.461
11.267, 68.449
11.268, 68.438
11.269, 68.426
11.27, 68.415
11.271, 68.403
11.272, 68.392
11.273, 68.38
11.274, 68.369
11.275, 68.357
11.276, 68.346
11.277, 68.334
11.278, 68.323
11.279, 68.311
11.28, 68.3
11.281, 68.288
11.282, 68.277
11.283, 68.265
11.284, 68.254
11.285, 68.242
11.286, 68.231
11.287, 68.219
11.288, 68.208
11.289, 68.196
11.29, 68.185
11.291, 68.173
11.292, 68.162
11.293, 68.15
11.294, 68.139
11.295, 68.127
11.296, 68.116
11.297, 68.104
11.298, 68.093
11.299, 68.081
11.3, 68.07
11.301, 68.058
11.302, 68.047
11.303, 68.035
11.304, 68.024
11.305, 68.012
11.306, 68.001
11.307, 67.99
11.308, 67.978
11.309, 67.967
11.31, 67.955
11.311, 67.944
11.312, 67.932
11.313, 67.921
11.314, 67.909
11.315, 67.898
11.316, 67.886
11.317, 67.875
11.318, 67.863
11.319, 67.852
11.32, 67.84
11.321, 67.829
11.322, 67.817
11.323, 67.806
11.324, 67.794
11.325, 67.783
11.326, 67.771
11.327, 67.76
11.328, 67.748
11.329, 67.737
11.33, 67.725
11.331, 67.714
11.332, 67.703
11.333, 67.691
11.334, 67.68
11.335, 67.668
11.336, 67.657
11.337, 67.645
11.338, 67.634
11.339, 67.622
11.34, 67.611
11.341, 67.599
11.342, 67.588
11.343, 67.576
11.344, 67.565
11.345, 67.553
11.346, 67.542
11.347, 67.531
11.348, 67.519
11.349, 67.508
11.35, 67.496
11.351, 67.485
11.352, 67.473
11.353, 67.462
11.354, 67.45
11.355, 67.439
11.356, 67.427
11.357, 67.416
11.358, 67.404
11.359, 67.393
11.36, 67.382
11.361, 67.37
11.362, 67.359
11.363, 67.347
11.364, 67.336
11.365, 67.324
11.366, 67.313
11.367, 67.301
11.368, 67.29
11.369, 67.279
11.37, 67.267
11.371, 67.256
11.372, 67.244
11.373, 67.233
11.374, 67.221
11.375, 67.21
11.376, 67.198
11.377, 67.187
11.378, 67.175
11.379, 67.164
11.38, 67.153
11.381, 67.141
11.382, 67.13
11.383, 67.118
11.384, 67.107
11.385, 67.095
11.386, 67.084
11.387, 67.073
11.388, 67.061
11.389, 67.05
11.39, 67.038
11.391, 67.027
11.392, 67.015
11.393, 67.004
11.394, 66.992
11.395, 66.981
11.396, 66.97
11.397, 66.958
11.398, 66.947
11.399, 66.935
11.4, 66.924
11.401, 66.912
11.402, 66.901
11.403, 66.89
11.404, 66.878
11.405, 66.867
11.406, 66.855
11.407, 66.844
11.408, 66.832
11.409, 66.821
11.41, 66.81
11.411, 66.798
11.412, 66.787
11.413, 66.775
11.414, 66.764
11.415, 66.752
11.416, 66.741
11.417, 66.73
11.418, 66.718
11.419, 66.707
11.42, 66.695
11.421, 66.684
11.422, 66.672
11.423, 66.661
11.424, 66.65
11.425, 66.638
11.426, 66.627
11.427, 66.615
11.428, 66.604
11.429, 66.593
11.43, 66.581
11.431, 66.57
11.432, 66.558
11.433, 66.547
11.434, 66.535
11.435, 66.524
11.436, 66.513
11.437, 66.501
11.438, 66.49
11.439, 66.478
11.44, 66.467
11.441, 66.456
11.442, 66.444
11.443, 66.433
11.444, 66.421
11.445, 66.41
11.446, 66.399
11.447, 66.387
11.448, 66.376
11.449, 66.364
11.45, 66.353
11.451, 66.342
11.452, 66.33
11.453, 66.319
11.454, 66.307
11.455, 66.296
11.456, 66.285
11.457, 66.273
11.458, 66.262
11.459, 66.25
11.46, 66.239
11.461, 66.228
11.462, 66.216
11.463, 66.205
11.464, 66.193
11.465, 66.182
11.466, 66.171
11.467, 66.159
11.468, 66.148
11.469, 66.136
11.47, 66.125
11.471, 66.114
11.472, 66.102
11.473, 66.091
11.474, 66.079
11.475, 66.068
11.476, 66.057
11.477, 66.045
11.478, 66.034
11.479, 66.023
11.48, 66.011
11.481, 66
11.482, 65.988
11.483, 65.977
11.484, 65.966
11.485, 65.954
11.486, 65.943
11.487, 65.931
11.488, 65.92
11.489, 65.909
11.49, 65.897
11.491, 65.886
11.492, 65.875
11.493, 65.863
11.494, 65.852
11.495, 65.84
11.496, 65.829
11.497, 65.818
11.498, 65.806
11.499, 65.795
11.5, 65.784
11.501, 65.772
11.502, 65.761
11.503, 65.749
11.504, 65.738
11.505, 65.727
11.506, 65.715
11.507, 65.704
11.508, 65.693
11.509, 65.681
11.51, 65.67
11.511, 65.658
11.512, 65.647
11.513, 65.636
11.514, 65.624
11.515, 65.613
11.516, 65.602
11.517, 65.59
11.518, 65.579
11.519, 65.568
11.52, 65.556
11.521, 65.545
11.522, 65.533
11.523, 65.522
11.524, 65.511
11.525, 65.499
11.526, 65.488
11.527, 65.477
11.528, 65.465
11.529, 65.454
11.53, 65.443
11.531, 65.431
11.532, 65.42
11.533, 65.408
11.534, 65.397
11.535, 65.386
11.536, 65.374
11.537, 65.363
11.538, 65.352
11.539, 65.34
11.54, 65.329
11.541, 65.318
11.542, 65.306
11.543, 65.295
11.544, 65.284
11.545, 65.272
11.546, 65.261
11.547, 65.25
11.548, 65.238
11.549, 65.227
11.55, 65.215
11.551, 65.204
11.552, 65.193
11.553, 65.181
11.554, 65.17
11.555, 65.159
11.556, 65.147
11.557, 65.136
11.558, 65.125
11.559, 65.113
11.56, 65.102
11.561, 65.091
11.562, 65.079
11.563, 65.068
11.564, 65.057
11.565, 65.045
11.566, 65.034
11.567, 65.023
11.568, 65.011
11.569, 65
11.57, 64.989
11.571, 64.977
11.572, 64.966
11.573, 64.955
11.574, 64.943
11.575, 64.932
11.576, 64.921
11.577, 64.909
11.578, 64.898
11.579, 64.887
11.58, 64.875
11.581, 64.864
11.582, 64.853
11.583, 64.841
11.584, 64.83
11.585, 64.819
11.586, 64.807
11.587, 64.796
11.588, 64.785
11.589, 64.773
11.59, 64.762
11.591, 64.751
11.592, 64.739
11.593, 64.728
11.594, 64.717
11.595, 64.705
11.596, 64.694
11.597, 64.683
11.598, 64.671
11.599, 64.66
11.6, 64.649
11.601, 64.638
11.602, 64.626
11.603, 64.615
11.604, 64.604
11.605, 64.592
11.606, 64.581
11.607, 64.57
11.608, 64.558
11.609, 64.547
11.61, 64.536
11.611, 64.524
11.612, 64.513
11.613, 64.502
11.614, 64.49
11.615, 64.479
11.616, 64.468
11.617, 64.456
11.618, 64.445
11.619, 64.434
11.62, 64.423
11.621, 64.411
11.622, 64.4
11.623, 64.389
11.624, 64.377
11.625, 64.366
11.626, 64.355
11.627, 64.343
11.628, 64.332
11.629, 64.321
11.63, 64.309
11.631, 64.298
11.632, 64.287
11.633, 64.276
11.634, 64.264
11.635, 64.253
11.636, 64.242
11.637, 64.23
11.638, 64.219
11.639, 64.208
11.64, 64.196
11.641, 64.185
11.642, 64.174
11.643, 64.163
11.644, 64.151
11.645, 64.14
11.646, 64.129
11.647, 64.117
11.648, 64.106
11.649, 64.095
11.65, 64.084
11.651, 64.072
11.652, 64.061
11.653, 64.05
11.654, 64.038
11.655, 64.027
11.656, 64.016
11.657, 64.005
11.658, 63.993
11.659, 63.982
11.66, 63.971
11.661, 63.959
11.662, 63.948
11.663, 63.937
11.664, 63.925
11.665, 63.914
11.666, 63.903
11.667, 63.892
11.668, 63.88
11.669, 63.869
11.67, 63.858
11.671, 63.847
11.672, 63.835
11.673, 63.824
11.674, 63.813
11.675, 63.801
11.676, 63.79
11.677, 63.779
11.678, 63.768
11.679, 63.756
11.68, 63.745
11.681, 63.734
11.682, 63.722
11.683, 63.711
11.684, 63.7
11.685, 63.689
11.686, 63.677
11.687, 63.666
11.688, 63.655
11.689, 63.644
11.69, 63.632
11.691, 63.621
11.692, 63.61
11.693, 63.598
11.694, 63.587
11.695, 63.576
11.696, 63.565
11.697, 63.553
11.698, 63.542
11.699, 63.531
11.7, 63.52
11.701, 63.508
11.702, 63.497
11.703, 63.486
11.704, 63.475
11.705, 63.463
11.706, 63.452
11.707, 63.441
11.708, 63.43
11.709, 63.418
11.71, 63.407
11.711, 63.396
11.712, 63.384
11.713, 63.373
11.714, 63.362
11.715, 63.351
11.716, 63.339
11.717, 63.328
11.718, 63.317
11.719, 63.306
11.72, 63.294
11.721, 63.283
11.722, 63.272
11.723, 63.261
11.724, 63.249
11.725, 63.238
11.726, 63.227
11.727, 63.216
11.728, 63.204
11.729, 63.193
11.73, 63.182
11.731, 63.171
11.732, 63.159
11.733, 63.148
11.734, 63.137
11.735, 63.126
11.736, 63.114
11.737, 63.103
11.738, 63.092
11.739, 63.081
11.74, 63.069
11.741, 63.058
11.742, 63.047
11.743, 63.036
11.744, 63.024
11.745, 63.013
11.746, 63.002
11.747, 62.991
11.748, 62.979
11.749, 62.968
11.75, 62.957
11.751, 62.946
11.752, 62.935
11.753, 62.923
11.754, 62.912
11.755, 62.901
11.756, 62.89
11.757, 62.878
11.758, 62.867
11.759, 62.856
11.76, 62.845
11.761, 62.833
11.762, 62.822
11.763, 62.811
11.764, 62.8
11.765, 62.788
11.766, 62.777
11.767, 62.766
11.768, 62.755
11.769, 62.744
11.77, 62.732
11.771, 62.721
11.772, 62.71
11.773, 62.699
11.774, 62.687
11.775, 62.676
11.776, 62.665
11.777, 62.654
11.778, 62.643
11.779, 62.631
11.78, 62.62
11.781, 62.609
11.782, 62.598
11.783, 62.586
11.784, 62.575
11.785, 62.564
11.786, 62.553
11.787, 62.542
11.788, 62.53
11.789, 62.519
11.79, 62.508
11.791, 62.497
11.792, 62.485
11.793, 62.474
11.794, 62.463
11.795, 62.452
11.796, 62.441
11.797, 62.429
11.798, 62.418
11.799, 62.407
11.8, 62.396
11.801, 62.385
11.802, 62.373
11.803, 62.362
11.804, 62.351
11.805, 62.34
11.806, 62.328
11.807, 62.317
11.808, 62.306
11.809, 62.295
11.81, 62.284
11.811, 62.272
11.812, 62.261
11.813, 62.25
11.814, 62.239
11.815, 62.228
11.816, 62.216
11.817, 62.205
11.818, 62.194
11.819, 62.183
11.82, 62.172
11.821, 62.16
11.822, 62.149
11.823, 62.138
11.824, 62.127
11.825, 62.116
11.826, 62.104
11.827, 62.093
11.828, 62.082
11.829, 62.071
11.83, 62.06
11.831, 62.048
11.832, 62.037
11.833, 62.026
11.834, 62.015
11.835, 62.004
11.836, 61.992
11.837, 61.981
11.838, 61.97
11.839, 61.959
11.84, 61.948
11.841, 61.936
11.842, 61.925
11.843, 61.914
11.844, 61.903
11.845, 61.892
11.846, 61.881
11.847, 61.869
11.848, 61.858
11.849, 61.847
11.85, 61.836
11.851, 61.825
11.852, 61.813
11.853, 61.802
11.854, 61.791
11.855, 61.78
11.856, 61.769
11.857, 61.757
11.858, 61.746
11.859, 61.735
11.86, 61.724
11.861, 61.713
11.862, 61.702
11.863, 61.69
11.864, 61.679
11.865, 61.668
11.866, 61.657
11.867, 61.646
11.868, 61.635
11.869, 61.623
11.87, 61.612
11.871, 61.601
11.872, 61.59
11.873, 61.579
11.874, 61.567
11.875, 61.556
11.876, 61.545
11.877, 61.534
11.878, 61.523
11.879, 61.512
11.88, 61.5
11.881, 61.489
11.882, 61.478
11.883, 61.467
11.884, 61.456
11.885, 61.445
11.886, 61.433
11.887, 61.422
11.888, 61.411
11.889, 61.4
11.89, 61.389
11.891, 61.378
11.892, 61.366
11.893, 61.355
11.894, 61.344
11.895, 61.333
11.896, 61.322
11.897, 61.311
11.898, 61.299
11.899, 61.288
11.9, 61.277
11.901, 61.266
11.902, 61.255
11.903, 61.244
11.904, 61.232
11.905, 61.221
11.906, 61.21
11.907, 61.199
11.908, 61.188
11.909, 61.177
11.91, 61.166
11.911, 61.154
11.912, 61.143
11.913, 61.132
11.914, 61.121
11.915, 61.11
11.916, 61.099
11.917, 61.087
11.918, 61.076
11.919, 61.065
11.92, 61.054
11.921, 61.043
11.922, 61.032
11.923, 61.021
11.924, 61.009
11.925, 60.998
11.926, 60.987
11.927, 60.976
11.928, 60.965
11.929, 60.954
11.93, 60.943
11.931, 60.931
11.932, 60.92
11.933, 60.909
11.934, 60.898
11.935, 60.887
11.936, 60.876
11.937, 60.865
11.938, 60.853
11.939, 60.842
11.94, 60.831
11.941, 60.82
11.942, 60.809
11.943, 60.798
11.944, 60.787
11.945, 60.775
11.946, 60.764
11.947, 60.753
11.948, 60.742
11.949, 60.731
11.95, 60.72
11.951, 60.709
11.952, 60.697
11.953, 60.686
11.954, 60.675
11.955, 60.664
11.956, 60.653
11.957, 60.642
11.958, 60.631
11.959, 60.62
11.96, 60.608
11.961, 60.597
11.962, 60.586
11.963, 60.575
11.964, 60.564
11.965, 60.553
11.966, 60.542
11.967, 60.531
11.968, 60.519
11.969, 60.508
11.97, 60.497
11.971, 60.486
11.972, 60.475
11.973, 60.464
11.974, 60.453
11.975, 60.442
11.976, 60.43
11.977, 60.419
11.978, 60.408
11.979, 60.397
11.98, 60.386
11.981, 60.375
11.982, 60.364
11.983, 60.353
11.984, 60.341
11.985, 60.33
11.986, 60.319
11.987, 60.308
11.988, 60.297
11.989, 60.286
11.99, 60.275
11.991, 60.264
11.992, 60.252
11.993, 60.241
11.994, 60.23
11.995, 60.219
11.996, 60.208
11.997, 60.197
11.998, 60.186
11.999, 60.175
12, 60.164
12.001, 60.152
12.002, 60.141
12.003, 60.13
12.004, 60.119
12.005, 60.108
12.006, 60.097
12.007, 60.086
12.008, 60.075
12.009, 60.064
12.01, 60.053
12.011, 60.041
12.012, 60.03
12.013, 60.019
12.014, 60.008
12.015, 59.997
12.016, 59.986
12.017, 59.975
12.018, 59.964
12.019, 59.953
12.02, 59.941
12.021, 59.93
12.022, 59.919
12.023, 59.908
12.024, 59.897
12.025, 59.886
12.026, 59.875
12.027, 59.864
12.028, 59.853
12.029, 59.842
12.03, 59.831
12.031, 59.819
12.032, 59.808
12.033, 59.797
12.034, 59.786
12.035, 59.775
12.036, 59.764
12.037, 59.753
12.038, 59.742
12.039, 59.731
12.04, 59.72
12.041, 59.708
12.042, 59.697
12.043, 59.686
12.044, 59.675
12.045, 59.664
12.046, 59.653
12.047, 59.642
12.048, 59.631
12.049, 59.62
12.05, 59.609
12.051, 59.598
12.052, 59.587
12.053, 59.575
12.054, 59.564
12.055, 59.553
12.056, 59.542
12.057, 59.531
12.058, 59.52
12.059, 59.509
12.06, 59.498
12.061, 59.487
12.062, 59.476
12.063, 59.465
12.064, 59.454
12.065, 59.442
12.066, 59.431
12.067, 59.42
12.068, 59.409
12.069, 59.398
12.07, 59.387
12.071, 59.376
12.072, 59.365
12.073, 59.354
12.074, 59.343
12.075, 59.332
12.076, 59.321
12.077, 59.31
12.078, 59.299
12.079, 59.287
12.08, 59.276
12.081, 59.265
12.082, 59.254
12.083, 59.243
12.084, 59.232
12.085, 59.221
12.086, 59.21
12.087, 59.199
12.088, 59.188
12.089, 59.177
12.09, 59.166
12.091, 59.155
12.092, 59.144
12.093, 59.132
12.094, 59.121
12.095, 59.11
12.096, 59.099
12.097, 59.088
12.098, 59.077
12.099, 59.066
12.1, 59.055
12.101, 59.044
12.102, 59.033
12.103, 59.022
12.104, 59.011
12.105, 59
12.106, 58.989
12.107, 58.978
12.108, 58.967
12.109, 58.956
12.11, 58.944
12.111, 58.933
12.112, 58.922
12.113, 58.911
12.114, 58.9
12.115, 58.889
12.116, 58.878
12.117, 58.867
12.118, 58.856
12.119, 58.845
12.12, 58.834
12.121, 58.823
12.122, 58.812
12.123, 58.801
12.124, 58.79
12.125, 58.779
12.126, 58.768
12.127, 58.757
12.128, 58.746
12.129, 58.734
12.13, 58.723
12.131, 58.712
12.132, 58.701
12.133, 58.69
12.134, 58.679
12.135, 58.668
12.136, 58.657
12.137, 58.646
12.138, 58.635
12.139, 58.624
12.14, 58.613
12.141, 58.602
12.142, 58.591
12.143, 58.58
12.144, 58.569
12.145, 58.558
12.146, 58.547
12.147, 58.536
12.148, 58.525
12.149, 58.514
12.15, 58.503
12.151, 58.492
12.152, 58.481
12.153, 58.47
12.154, 58.458
12.155, 58.447
12.156, 58.436
12.157, 58.425
12.158, 58.414
12.159, 58.403
12.16, 58.392
12.161, 58.381
12.162, 58.37
12.163, 58.359
12.164, 58.348
12.165, 58.337
12.166, 58.326
12.167, 58.315
12.168, 58.304
12.169, 58.293
12.17, 58.282
12.171, 58.271
12.172, 58.26
12.173, 58.249
12.174, 58.238
12.175, 58.227
12.176, 58.216
12.177, 58.205
12.178, 58.194
12.179, 58.183
12.18, 58.172
12.181, 58.161
12.182, 58.15
12.183, 58.139
12.184, 58.128
12.185, 58.117
12.186, 58.106
12.187, 58.095
12.188, 58.084
12.189, 58.073
12.19, 58.062
12.191, 58.051
12.192, 58.039
12.193, 58.028
12.194, 58.017
12.195, 58.006
12.196, 57.995
12.197, 57.984
12.198, 57.973
12.199, 57.962
12.2, 57.951
12.201, 57.94
12.202, 57.929
12.203, 57.918
12.204, 57.907
12.205, 57.896
12.206, 57.885
12.207, 57.874
12.208, 57.863
12.209, 57.852
12.21, 57.841
12.211, 57.83
12.212, 57.819
12.213, 57.808
12.214, 57.797
12.215, 57.786
12.216, 57.775
12.217, 57.764
12.218, 57.753
12.219, 57.742
12.22, 57.731
12.221, 57.72
12.222, 57.709
12.223, 57.698
12.224, 57.687
12.225, 57.676
12.226, 57.665
12.227, 57.654
12.228, 57.643
12.229, 57.632
12.23, 57.621
12.231, 57.61
12.232, 57.599
12.233, 57.588
12.234, 57.577
12.235, 57.566
12.236, 57.555
12.237, 57.544
12.238, 57.533
12.239, 57.522
12.24, 57.511
12.241, 57.5
12.242, 57.489
12.243, 57.478
12.244, 57.467
12.245, 57.456
12.246, 57.445
12.247, 57.434
12.248, 57.423
12.249, 57.412
12.25, 57.401
12.251, 57.39
12.252, 57.379
12.253, 57.368
12.254, 57.357
12.255, 57.346
12.256, 57.335
12.257, 57.324
12.258, 57.313
12.259, 57.302
12.26, 57.291
12.261, 57.28
12.262, 57.269
12.263, 57.258
12.264, 57.248
12.265, 57.237
12.266, 57.226
12.267, 57.215
12.268, 57.204
12.269, 57.193
12.27, 57.182
12.271, 57.171
12.272, 57.16
12.273, 57.149
12.274, 57.138
12.275, 57.127
12.276, 57.116
12.277, 57.105
12.278, 57.094
12.279, 57.083
12.28, 57.072
12.281, 57.061
12.282, 57.05
12.283, 57.039
12.284, 57.028
12.285, 57.017
12.286, 57.006
12.287, 56.995
12.288, 56.984
12.289, 56.973
12.29, 56.962
12.291, 56.951
12.292, 56.94
12.293, 56.929
12.294, 56.918
12.295, 56.907
12.296, 56.896
12.297, 56.885
12.298, 56.874
12.299, 56.863
12.3, 56.852
12.301, 56.841
12.302, 56.83
12.303, 56.82
12.304, 56.809
12.305, 56.798
12.306, 56.787
12.307, 56.776
12.308, 56.765
12.309, 56.754
12.31, 56.743
12.311, 56.732
12.312, 56.721
12.313, 56.71
12.314, 56.699
12.315, 56.688
12.316, 56.677
12.317, 56.666
12.318, 56.655
12.319, 56.644
12.32, 56.633
12.321, 56.622
12.322, 56.611
12.323, 56.6
12.324, 56.589
12.325, 56.578
12.326, 56.567
12.327, 56.557
12.328, 56.546
12.329, 56.535
12.33, 56.524
12.331, 56.513
12.332, 56.502
12.333, 56.491
12.334, 56.48
12.335, 56.469
12.336, 56.458
12.337, 56.447
12.338, 56.436
12.339, 56.425
12.34, 56.414
12.341, 56.403
12.342, 56.392
12.343, 56.381
12.344, 56.37
12.345, 56.359
12.346, 56.348
12.347, 56.338
12.348, 56.327
12.349, 56.316
12.35, 56.305
12.351, 56.294
12.352, 56.283
12.353, 56.272
12.354, 56.261
12.355, 56.25
12.356, 56.239
12.357, 56.228
12.358, 56.217
12.359, 56.206
12.36, 56.195
12.361, 56.184
12.362, 56.173
12.363, 56.162
12.364, 56.152
12.365, 56.141
12.366, 56.13
12.367, 56.119
12.368, 56.108
12.369, 56.097
12.37, 56.086
12.371, 56.075
12.372, 56.064
12.373, 56.053
12.374, 56.042
12.375, 56.031
12.376, 56.02
12.377, 56.009
12.378, 55.998
12.379, 55.988
12.38, 55.977
12.381, 55.966
12.382, 55.955
12.383, 55.944
12.384, 55.933
12.385, 55.922
12.386, 55.911
12.387, 55.9
12.388, 55.889
12.389, 55.878
12.39, 55.867
12.391, 55.856
12.392, 55.845
12.393, 55.835
12.394, 55.824
12.395, 55.813
12.396, 55.802
12.397, 55.791
12.398, 55.78
12.399, 55.769
12.4, 55.758
12.401, 55.747
12.402, 55.736
12.403, 55.725
12.404, 55.714
12.405, 55.704
12.406, 55.693
12.407, 55.682
12.408, 55.671
12.409, 55.66
12.41, 55.649
12.411, 55.638
12.412, 55.627
12.413, 55.616
12.414, 55.605
12.415, 55.594
12.416, 55.583
12.417, 55.573
12.418, 55.562
12.419, 55.551
12.42, 55.54
12.421, 55.529
12.422, 55.518
12.423, 55.507
12.424, 55.496
12.425, 55.485
12.426, 55.474
12.427, 55.463
12.428, 55.453
12.429, 55.442
12.43, 55.431
12.431, 55.42
12.432, 55.409
12.433, 55.398
12.434, 55.387
12.435, 55.376
12.436, 55.365
12.437, 55.354
12.438, 55.343
12.439, 55.333
12.44, 55.322
12.441, 55.311
12.442, 55.3
12.443, 55.289
12.444, 55.278
12.445, 55.267
12.446, 55.256
12.447, 55.245
12.448, 55.234
12.449, 55.224
12.45, 55.213
12.451, 55.202
12.452, 55.191
12.453, 55.18
12.454, 55.169
12.455, 55.158
12.456, 55.147
12.457, 55.136
12.458, 55.125
12.459, 55.115
12.46, 55.104
12.461, 55.093
12.462, 55.082
12.463, 55.071
12.464, 55.06
12.465, 55.049
12.466, 55.038
12.467, 55.027
12.468, 55.017
12.469, 55.006
12.47, 54.995
12.471, 54.984
12.472, 54.973
12.473, 54.962
12.474, 54.951
12.475, 54.94
12.476, 54.929
12.477, 54.919
12.478, 54.908
12.479, 54.897
12.48, 54.886
12.481, 54.875
12.482, 54.864
12.483, 54.853
12.484, 54.842
12.485, 54.831
12.486, 54.821
12.487, 54.81
12.488, 54.799
12.489, 54.788
12.49, 54.777
12.491, 54.766
12.492, 54.755
12.493, 54.744
12.494, 54.734
12.495, 54.723
12.496, 54.712
12.497, 54.701
12.498, 54.69
12.499, 54.679
12.5, 54.668
12.501, 54.657
12.502, 54.647
12.503, 54.636
12.504, 54.625
12.505, 54.614
12.506, 54.603
12.507, 54.592
12.508, 54.581
12.509, 54.57
12.51, 54.56
12.511, 54.549
12.512, 54.538
12.513, 54.527
12.514, 54.516
12.515, 54.505
12.516, 54.494
12.517, 54.483
12.518, 54.473
12.519, 54.462
12.52, 54.451
